gene_ID	transcript_ID	annot_gene_id	annot_transcript_id	annot_gene_name	annot_transcript_name	n_exons	length	gene_novelty	transcript_novelty	ISM_subtype	Plasmomerged1
3052	3097	PF3D7_1123900	PF3D7_1123900.1	TALONG000003052	TALONT000003097	3	1434	Known	Known	None	8
3053	3098	PF3D7_1124000	PF3D7_1124000.1	TALONG000003053	TALONT000003098	5	2912	Known	Known	None	4
3054	3099	PF3D7_1124100	PF3D7_1124100.1	TALONG000003054	TALONT000003099	1	6173	Known	Known	None	6
3055	3100	PF3D7_1124200	PF3D7_1124200.1	TALONG000003055	TALONT000003100	4	2594	Known	Known	None	1
3056	3101	PF3D7_1124300	PF3D7_1124300.1	TALONG000003056	TALONT000003101	3	3184	Known	Known	None	9
3057	3102	PF3D7_1124400	PF3D7_1124400.1	TALONG000003057	TALONT000003102	3	929	Known	Known	None	1
3058	3103	PF3D7_1124500	PF3D7_1124500.1	TALONG000003058	TALONT000003103	1	2749	Known	Known	None	2
3059	3104	PF3D7_1124600	PF3D7_1124600.1	TALONG000003059	TALONT000003104	1	4164	Known	Known	None	5
3060	3105	PF3D7_1124700	PF3D7_1124700.1	TALONG000003060	TALONT000003105	2	2005	Known	Known	None	3
3061	3106	PF3D7_1124800	PF3D7_1124800.1	TALONG000003061	TALONT000003106	3	1452	Known	Known	None	3
3062	3107	PF3D7_1124900	PF3D7_1124900.1	TALONG000003062	TALONT000003107	4	2208	Known	Known	None	7
3063	3108	PF3D7_1125000	PF3D7_1125000.1	TALONG000003063	TALONT000003108	7	1641	Known	Known	None	1
3064	3109	PF3D7_1125100	PF3D7_1125100.1	TALONG000003064	TALONT000003109	1	2107	Known	Known	None	4
3065	3110	PF3D7_1125200	PF3D7_1125200.1	TALONG000003065	TALONT000003110	4	2541	Known	Known	None	3
3068	3113	PF3D7_1125500	PF3D7_1125500.1	TALONG000003068	TALONT000003113	1	1434	Known	Known	None	5
3069	3114	PF3D7_1125600	PF3D7_1125600.1	TALONG000003069	TALONT000003114	2	1696	Known	Known	None	4
3070	3115	PF3D7_1125700	PF3D7_1125700.1	TALONG000003070	TALONT000003115	6	3097	Known	Known	None	1
3071	3116	PF3D7_1125800	PF3D7_1125800.1	TALONG000003071	TALONT000003116	4	3179	Known	Known	None	1
3072	3117	PF3D7_1125900	PF3D7_1125900.1	TALONG000003072	TALONT000003117	1	1860	Known	Known	None	2
3073	3118	PF3D7_1126000	PF3D7_1126000.1	TALONG000003073	TALONT000003118	1	4011	Known	Known	None	24
3075	3120	PF3D7_1126200	PF3D7_1126200.1	TALONG000003075	TALONT000003120	2	1984	Known	Known	None	3
3077	3122	PF3D7_1126400	PF3D7_1126400.1	TALONG000003077	TALONT000003122	3	1034	Known	Known	None	1
3078	3123	PF3D7_1126500	PF3D7_1126500.1	TALONG000003078	TALONT000003123	1	5220	Known	Known	None	4
3079	3124	PF3D7_1126600	PF3D7_1126600.1	TALONG000003079	TALONT000003124	1	2795	Known	Known	None	1
3084	3129	PF3D7_1127100	PF3D7_1127100.1	TALONG000003084	TALONT000003129	1	1443	Known	Known	None	38
3086	3131	PF3D7_1127300	PF3D7_1127300.1	TALONG000003086	TALONT000003131	1	1806	Known	Known	None	7
3087	3132	PF3D7_1127400	PF3D7_1127400.1	TALONG000003087	TALONT000003132	3	1756	Known	Known	None	1
3088	3133	PF3D7_1127500	PF3D7_1127500.1	TALONG000003088	TALONT000003133	15	2225	Known	Known	None	1
3093	3138	PF3D7_1128000	PF3D7_1128000.1	TALONG000003093	TALONT000003138	4	6202	Known	Known	None	1
3094	3140	PF3D7_1128100	PF3D7_1128100.1	TALONG000003094	TALONT000003140	3	1854	Known	Known	None	21
3095	3141	PF3D7_1128200	PF3D7_1128200.1	TALONG000003095	TALONT000003141	1	1026	Known	Known	None	1
3100	3146	PF3D7_1128700	PF3D7_1128700.1	TALONG000003100	TALONT000003146	1	3062	Known	Known	None	2
3103	3149	PF3D7_1129100	PF3D7_1129100.1	TALONG000003103	TALONT000003149	1	3367	Known	Known	None	22
3104	3150	PF3D7_1129200	PF3D7_1129200.1	TALONG000003104	TALONT000003150	4	2126	Known	Known	None	25
3105	3151	PF3D7_1129300	PF3D7_1129300.1	TALONG000003105	TALONT000003151	1	5789	Known	Known	None	2
3106	3152	PF3D7_1129400	PF3D7_1129400.1	TALONG000003106	TALONT000003152	1	3550	Known	Known	None	4
3109	3155	PF3D7_1129700	PF3D7_1129700.1	TALONG000003109	TALONT000003155	1	2660	Known	Known	None	2
3110	3156	PF3D7_1129800	PF3D7_1129800.1	TALONG000003110	TALONT000003156	1	2902	Known	Known	None	5
3112	3158	PF3D7_1130000	PF3D7_1130000.1	TALONG000003112	TALONT000003158	1	4001	Known	Known	None	4
3113	3159	PF3D7_1130100	PF3D7_1130100.1	TALONG000003113	TALONT000003159	1	1309	Known	Known	None	19
3114	3160	PF3D7_1130200	PF3D7_1130200.1	TALONG000003114	TALONT000003160	3	2570	Known	Known	None	8
3115	3161	PF3D7_1130400	PF3D7_1130400.1	TALONG000003115	TALONT000003161	1	2829	Known	Known	None	21
3116	3162	PF3D7_1130500	PF3D7_1130500.1	TALONG000003116	TALONT000003162	7	3914	Known	Known	None	1
3118	3164	PF3D7_1130700	PF3D7_1130700.1	TALONG000003118	TALONT000003164	1	6233	Known	Known	None	6
3121	3167	PF3D7_1131000	PF3D7_1131000.1	TALONG000003121	TALONT000003167	1	1350	Known	Known	None	5
3122	3168	PF3D7_1131100	PF3D7_1131100.1	TALONG000003122	TALONT000003168	1	2951	Known	Known	None	4
3129	3175	PF3D7_1131800	PF3D7_1131800.1	TALONG000003129	TALONT000003175	1	6541	Known	Known	None	6
3134	3180	PF3D7_1132300	PF3D7_1132300.1	TALONG000003134	TALONT000003180	1	1937	Known	Known	None	3
3135	3181	PF3D7_1132400	PF3D7_1132400.1	TALONG000003135	TALONT000003181	1	5765	Known	Known	None	1
3137	3183	PF3D7_1132600	PF3D7_1132600.1	TALONG000003137	TALONT000003183	2	1922	Known	Known	None	1
3139	3185	PF3D7_1132800	PF3D7_1132800.1	TALONG000003139	TALONT000003185	1	2162	Known	Known	None	34
3140	3186	PF3D7_1132900	PF3D7_1132900.1	TALONG000003140	TALONT000003186	1	2277	Known	Known	None	1
3141	3187	PF3D7_1133000	PF3D7_1133000.1	TALONG000003141	TALONT000003187	1	1008	Known	Known	None	6
3142	3188	PF3D7_1133100	PF3D7_1133100.1	TALONG000003142	TALONT000003188	2	4344	Known	Known	None	6
3143	3189	PF3D7_1133200	PF3D7_1133200.1	TALONG000003143	TALONT000003189	2	7140	Known	Known	None	1
3144	3190	PF3D7_1133300	PF3D7_1133300.1	TALONG000003144	TALONT000003190	1	2304	Known	Known	None	10
3145	3191	PF3D7_1133400	PF3D7_1133400.1	TALONG000003145	TALONT000003191	1	3731	Known	Known	None	2
3149	3195	PF3D7_1133800	PF3D7_1133800.1	TALONG000003149	TALONT000003195	2	3513	Known	Known	None	1
3150	3196	PF3D7_1133900	PF3D7_1133900.1	TALONG000003150	TALONT000003196	2	4722	Known	Known	None	1
3151	3197	PF3D7_1134000	PF3D7_1134000.1	TALONG000003151	TALONT000003197	2	3609	Known	Known	None	14
3152	3198	PF3D7_1134100	PF3D7_1134100.1	TALONG000003152	TALONT000003198	1	3211	Known	Known	None	10
3153	3199	PF3D7_1134200	PF3D7_1134200.1	TALONG000003153	TALONT000003199	1	6581	Known	Known	None	3
3154	3200	PF3D7_1134300	PF3D7_1134300.1	TALONG000003154	TALONT000003200	1	7196	Known	Known	None	1
3155	3201	PF3D7_1134400	PF3D7_1134400.1	TALONG000003155	TALONT000003201	6	1256	Known	Known	None	4
3158	3204	PF3D7_1134700	PF3D7_1134700.1	TALONG000003158	TALONT000003204	2	5428	Known	Known	None	1
3161	3207	PF3D7_1135000	PF3D7_1135000.1	TALONG000003161	TALONT000003207	7	1586	Known	Known	None	4
3162	3208	PF3D7_1135100	PF3D7_1135100.1	TALONG000003162	TALONT000003208	1	3418	Known	Known	None	1
3163	3209	PF3D7_1135300	PF3D7_1135300.1	TALONG000003163	TALONT000003209	1	2028	Known	Known	None	1
3164	3210	PF3D7_1135400	PF3D7_1135400.1	TALONG000003164	TALONT000003210	1	1585	Known	Known	None	3
3167	3213	PF3D7_1135700	PF3D7_1135700.1	TALONG000003167	TALONT000003213	2	790	Known	Known	None	1
3168	3214	PF3D7_1135800	PF3D7_1135800.1	TALONG000003168	TALONT000003214	1	1144	Known	Known	None	4
3172	3218	PF3D7_1136200	PF3D7_1136200.1	TALONG000003172	TALONT000003218	5	2588	Known	Known	None	2
3173	3219	PF3D7_1136300	PF3D7_1136300.1	TALONG000003173	TALONT000003219	2	4886	Known	Known	None	6
3174	3220	PF3D7_1136400	PF3D7_1136400.1	TALONG000003174	TALONT000003220	1	4802	Known	Known	None	4
3175	3221	PF3D7_1136500	PF3D7_1136500.2	TALONG000003175	TALONT000003221	9	975	Known	Known	None	2
3176	3223	PF3D7_1136600	PF3D7_1136600.1	TALONG000003176	TALONT000003223	1	5043	Known	Known	None	1
3177	3224	PF3D7_1136700	PF3D7_1136700.1	TALONG000003177	TALONT000003224	7	2737	Known	Known	None	7
3178	3226	PF3D7_1136800	PF3D7_1136800.1	TALONG000003178	TALONT000003226	5	4076	Known	Known	None	5
3180	3228	PF3D7_1137100	PF3D7_1137100.1	TALONG000003180	TALONT000003228	1	1625	Known	Known	None	1
3182	3230	PF3D7_1137300	PF3D7_1137300.1	TALONG000003182	TALONT000003230	1	3493	Known	Known	None	3
3183	3231	PF3D7_1137400	PF3D7_1137400.1	TALONG000003183	TALONT000003231	1	2378	Known	Known	None	1
3184	3232	PF3D7_1137500	PF3D7_1137500.1	TALONG000003184	TALONT000003232	2	1507	Known	Known	None	8
3190	3238	PF3D7_1138100	PF3D7_1138100.1	TALONG000003190	TALONT000003238	1	1458	Known	Known	None	1
3191	3239	PF3D7_1138200	PF3D7_1138200.1	TALONG000003191	TALONT000003239	2	753	Known	Known	None	1
3194	3242	PF3D7_1138400	PF3D7_1138400.1	TALONG000003194	TALONT000003242	1	13943	Known	Known	None	1
3196	3244	PF3D7_1138600	PF3D7_1138600.1	TALONG000003196	TALONT000003244	3	2535	Known	Known	None	2
3198	3246	PF3D7_1138800	PF3D7_1138800.1	TALONG000003198	TALONT000003246	7	7030	Known	Known	None	1
3199	3247	PF3D7_1139100	PF3D7_1139100.1	TALONG000003199	TALONT000003247	1	8547	Known	Known	None	1
3200	3248	PF3D7_1139200	PF3D7_1139200.1	TALONG000003200	TALONT000003248	2	1662	Known	Known	None	1
3204	3252	PF3D7_1139700	PF3D7_1139700.1	TALONG000003204	TALONT000003252	1	2784	Known	Known	None	5
3206	3254	PF3D7_1139900	PF3D7_1139900.1	TALONG000003206	TALONT000003254	4	1665	Known	Known	None	2
3208	3256	PF3D7_1140100	PF3D7_1140100.1	TALONG000003208	TALONT000003256	4	1625	Known	Known	None	3
3209	3257	PF3D7_1140200	PF3D7_1140200.1	TALONG000003209	TALONT000003257	2	2635	Known	Known	None	9
3211	3259	PF3D7_1140400	PF3D7_1140400.1	TALONG000003211	TALONT000003259	2	1105	Known	Known	None	4
3213	3261	PF3D7_1140600	PF3D7_1140600.1	TALONG000003213	TALONT000003261	1	6380	Known	Known	None	5
3214	3262	PF3D7_1140700	PF3D7_1140700.1	TALONG000003214	TALONT000003262	1	10188	Known	Known	None	2
3219	3267	PF3D7_1141200	PF3D7_1141200.1	TALONG000003219	TALONT000003267	2	1086	Known	Known	None	1
3220	3268	PF3D7_1141300	PF3D7_1141300.1	TALONG000003220	TALONT000003268	2	4396	Known	Known	None	3
3221	3269	PF3D7_1141400	PF3D7_1141400.1	TALONG000003221	TALONT000003269	5	1809	Known	Known	None	8
3224	3272	PF3D7_1141700	PF3D7_1141700.1	TALONG000003224	TALONT000003272	5	1368	Known	Known	None	2
3231	3279	PF3D7_1142400	PF3D7_1142400.1	TALONG000003231	TALONT000003279	2	2254	Known	Known	None	2
3232	3280	PF3D7_1142500	PF3D7_1142500.1	TALONG000003232	TALONT000003280	3	990	Known	Known	None	8
3233	3281	PF3D7_1142600	PF3D7_1142600.1	TALONG000003233	TALONT000003281	3	1117	Known	Known	None	2
3234	3282	PF3D7_1142700	PF3D7_1142700.1	TALONG000003234	TALONT000003282	1	2740	Known	Known	None	5
3235	3283	PF3D7_1142800	PF3D7_1142800.1	TALONG000003235	TALONT000003283	1	1235	Known	Known	None	2
3236	3284	PF3D7_1142900	PF3D7_1142900.1	TALONG000003236	TALONT000003284	1	2367	Known	Known	None	3
3237	3285	PF3D7_1143000	PF3D7_1143000.1	TALONG000003237	TALONT000003285	1	1491	Known	Known	None	2
3238	3286	PF3D7_1143100	PF3D7_1143100.1	TALONG000003238	TALONT000003286	1	6287	Known	Known	None	2
3239	3287	PF3D7_1143200	PF3D7_1143200.1	TALONG000003239	TALONT000003287	2	2855	Known	Known	None	12
3240	3288	PF3D7_1143300	PF3D7_1143300.1	TALONG000003240	TALONT000003288	1	3172	Known	Known	None	2
3248	3296	PF3D7_1144100	PF3D7_1144100.1	TALONG000003248	TALONT000003296	3	523	Known	Known	None	1
3250	3298	PF3D7_1144300	PF3D7_1144300.1	TALONG000003250	TALONT000003298	2	891	Known	Known	None	17
3252	3300	PF3D7_1144500	PF3D7_1144500.1	TALONG000003252	TALONT000003300	1	2496	Known	Known	None	2
3253	3301	PF3D7_1144600	PF3D7_1144600.1	TALONG000003253	TALONT000003301	1	1771	Known	Known	None	3
3254	3302	PF3D7_1144700	PF3D7_1144700.1	TALONG000003254	TALONT000003302	5	1500	Known	Known	None	1
3256	3304	PF3D7_1144900	PF3D7_1144900.1	TALONG000003256	TALONT000003304	4	1752	Known	Known	None	1
3258	3306	PF3D7_1145100	PF3D7_1145100.1	TALONG000003258	TALONT000003306	1	4348	Known	Known	None	2
3260	3308	PF3D7_1145300	PF3D7_1145300.1	TALONG000003260	TALONT000003308	4	1017	Known	Known	None	3
3261	3309	PF3D7_1145400	PF3D7_1145400.1	TALONG000003261	TALONT000003309	4	3906	Known	Known	None	2
3262	3310	PF3D7_1145500	PF3D7_1145500.1	TALONG000003262	TALONT000003310	3	3065	Known	Known	None	1
3263	3311	PF3D7_1145600	PF3D7_1145600.1	TALONG000003263	TALONT000003311	3	2481	Known	Known	None	1
3267	3315	PF3D7_1146000	PF3D7_1146000.1	TALONG000003267	TALONT000003315	1	2688	Known	Known	None	1
3275	3323	PF3D7_1146900	PF3D7_1146900.1	TALONG000003275	TALONT000003323	7	1734	Known	Known	None	1
3279	3327	PF3D7_1147300	PF3D7_1147300.1	TALONG000003279	TALONT000003327	1	6407	Known	Known	None	14
3280	3328	PF3D7_1147400	PF3D7_1147400.1	TALONG000003280	TALONT000003328	2	867	Known	Known	None	4
3281	3329	PF3D7_1147500	PF3D7_1147500.1	TALONG000003281	TALONT000003329	1	3202	Known	Known	None	3
3283	3331	PF3D7_1147700	PF3D7_1147700.1	TALONG000003283	TALONT000003331	3	1584	Known	Known	None	2
3285	3334	PF3D7_1147900	PF3D7_1147900.1	TALONG000003285	TALONT000003334	1	2012	Known	Known	None	4
3286	3335	PF3D7_1148000	PF3D7_1148000.1	TALONG000003286	TALONT000003335	1	5364	Known	Known	None	3
3287	3336	PF3D7_1148700	PF3D7_1148700.1	TALONG000003287	TALONT000003336	2	3803	Known	Known	None	1
3291	3340	PF3D7_1149100	PF3D7_1149100.1	TALONG000003291	TALONT000003340	2	3711	Known	Known	None	21
3291	3341	PF3D7_1149100	PF3D7_1149100.2	TALONG000003291	TALONT000003341	2	1350	Known	Known	None	4
3292	3342	PF3D7_1149200	PF3D7_1149200.1	TALONG000003292	TALONT000003342	2	4496	Known	Known	None	2
3294	3344	PF3D7_1149400	PF3D7_1149400.1	TALONG000003294	TALONT000003344	2	2216	Known	Known	None	11
3295	3345	PF3D7_1149600	PF3D7_1149600.1	TALONG000003295	TALONT000003345	2	3554	Known	Known	None	1
3298	3348	PF3D7_1149900	PF3D7_1149900.1	TALONG000003298	TALONT000003348	2	927	Known	Known	None	1
3312	3362	PF3D7_1200900	PF3D7_1200900.1	TALONG000003312	TALONT000003362	2	2633	Known	Known	None	6
3313	3363	PF3D7_1201000	PF3D7_1201000.1	TALONG000003313	TALONT000003363	2	2992	Known	Known	None	15
3315	3365	PF3D7_1201200	PF3D7_1201200.1	TALONG000003315	TALONT000003365	2	3573	Known	Known	None	2
3318	3368	PF3D7_1201500	PF3D7_1201500.1	TALONG000003318	TALONT000003368	1	2140	Known	Known	None	2
3324	3375	PF3D7_1202100	PF3D7_1202100.2	TALONG000003324	TALONT000003375	7	1203	Known	Known	None	1
3325	3376	PF3D7_1202200	PF3D7_1202200.1	TALONG000003325	TALONT000003376	1	2190	Known	Known	None	11
3327	3378	PF3D7_1202400	PF3D7_1202400.1	TALONG000003327	TALONT000003378	8	1378	Known	Known	None	2
3330	3381	PF3D7_1202700	PF3D7_1202700.1	TALONG000003330	TALONT000003381	5	3656	Known	Known	None	1
3332	3383	PF3D7_1202900	PF3D7_1202900.1	TALONG000003332	TALONT000003383	1	2597	Known	Known	None	19
3333	3384	PF3D7_1203000	PF3D7_1203000.1	TALONG000003333	TALONT000003384	1	4241	Known	Known	None	2
3334	3385	PF3D7_1203100	PF3D7_1203100.1	TALONG000003334	TALONT000003385	2	1120	Known	Known	None	5
3338	3389	PF3D7_1203500	PF3D7_1203500.1	TALONG000003338	TALONT000003389	1	2112	Known	Known	None	10
3339	3390	PF3D7_1203600	PF3D7_1203600.1	TALONG000003339	TALONT000003390	3	1511	Known	Known	None	1
3340	3391	PF3D7_1203700	PF3D7_1203700.1	TALONG000003340	TALONT000003391	3	2330	Known	Known	None	12
3345	3396	PF3D7_1204300	PF3D7_1204300.1	TALONG000003345	TALONT000003396	1	3255	Known	Known	None	107
3348	3399	PF3D7_1204600	PF3D7_1204600.1	TALONG000003348	TALONT000003399	1	1376	Known	Known	None	3
3349	3400	PF3D7_1204700	PF3D7_1204700.1	TALONG000003349	TALONT000003400	5	1761	Known	Known	None	3
3352	3403	PF3D7_1205100	PF3D7_1205100.1	TALONG000003352	TALONT000003403	5	2436	Known	Known	None	1
3354	3405	PF3D7_1205300	PF3D7_1205300.1	TALONG000003354	TALONT000003405	1	1727	Known	Known	None	7
3356	3407	PF3D7_1205500	PF3D7_1205500.1	TALONG000003356	TALONT000003407	1	6855	Known	Known	None	2
3357	3408	PF3D7_1205600	PF3D7_1205600.1	TALONG000003357	TALONT000003408	8	2363	Known	Known	None	17
3359	3410	PF3D7_1205800	PF3D7_1205800.1	TALONG000003359	TALONT000003410	4	8343	Known	Known	None	1
3360	3411	PF3D7_1205900	PF3D7_1205900.1	TALONG000003360	TALONT000003411	1	3652	Known	Known	None	1
3361	3412	PF3D7_1206000	PF3D7_1206000.1	TALONG000003361	TALONT000003412	1	2639	Known	Known	None	7
3362	3413	PF3D7_1206100	PF3D7_1206100.1	TALONG000003362	TALONT000003413	9	1615	Known	Known	None	1
3363	3414	PF3D7_1206200	PF3D7_1206200.1	TALONG000003363	TALONT000003414	3	4754	Known	Known	None	9
3364	3415	PF3D7_1206300	PF3D7_1206300.1	TALONG000003364	TALONT000003415	1	8806	Known	Known	None	2
3367	3418	PF3D7_1206600	PF3D7_1206600.1	TALONG000003367	TALONT000003418	1	5438	Known	Known	None	1
3368	3419	PF3D7_1206700	PF3D7_1206700.1	TALONG000003368	TALONT000003419	1	6238	Known	Known	None	8
3369	3420	PF3D7_1206800	PF3D7_1206800.1	TALONG000003369	TALONT000003420	1	2665	Known	Known	None	1
3377	3428	PF3D7_1207600	PF3D7_1207600.1	TALONG000003377	TALONT000003428	1	2864	Known	Known	None	6
3379	3430	PF3D7_1207800	PF3D7_1207800.1	TALONG000003379	TALONT000003430	1	3412	Known	Known	None	1
3384	3435	PF3D7_1208300	PF3D7_1208300.1	TALONG000003384	TALONT000003435	2	1537	Known	Known	None	7
3385	3436	PF3D7_1208400	PF3D7_1208400.1	TALONG000003385	TALONT000003436	1	5596	Known	Known	None	2
3387	3438	PF3D7_1208600	PF3D7_1208600.1	TALONG000003387	TALONT000003438	1	956	Known	Known	None	4
3388	3439	PF3D7_1208700	PF3D7_1208700.1	TALONG000003388	TALONT000003439	3	1360	Known	Known	None	1
3390	3441	PF3D7_1208900	PF3D7_1208900.1	TALONG000003390	TALONT000003441	1	8491	Known	Known	None	4
3391	3442	PF3D7_1209000	PF3D7_1209000.1	TALONG000003391	TALONT000003442	2	1086	Known	Known	None	7
3393	3444	PF3D7_1209200	PF3D7_1209200.1	TALONG000003393	TALONT000003444	4	1089	Known	Known	None	5
3394	3445	PF3D7_1209300	PF3D7_1209300.1	TALONG000003394	TALONT000003445	1	5166	Known	Known	None	8
3395	3446	PF3D7_1209400	PF3D7_1209400.1	TALONG000003395	TALONT000003446	2	3640	Known	Known	None	2
3397	3449	PF3D7_1209600	PF3D7_1209600.1	TALONG000003397	TALONT000003449	1	1469	Known	Known	None	1
3399	3451	PF3D7_1209800	PF3D7_1209800.1	TALONG000003399	TALONT000003451	2	1141	Known	Known	None	2
3401	3453	PF3D7_1210000	PF3D7_1210000.1	TALONG000003401	TALONT000003453	2	2082	Known	Known	None	2
3402	3454	PF3D7_1210100	PF3D7_1210100.1	TALONG000003402	TALONT000003454	1	2513	Known	Known	None	6
3404	3456	PF3D7_1210300	PF3D7_1210300.1	TALONG000003404	TALONT000003456	1	1088	Known	Known	None	3
3407	3459	PF3D7_1210600	PF3D7_1210600.1	TALONG000003407	TALONT000003459	1	4917	Known	Known	None	4
3408	3460	PF3D7_1210700	PF3D7_1210700.1	TALONG000003408	TALONT000003460	3	2789	Known	Known	None	3
3409	3461	PF3D7_1210900	PF3D7_1210900.1	TALONG000003409	TALONT000003461	8	1667	Known	Known	None	2
3412	3464	PF3D7_1211200	PF3D7_1211200.1	TALONG000003412	TALONT000003464	1	5791	Known	Known	None	2
3414	3466	PF3D7_1211400	PF3D7_1211400.1	TALONG000003414	TALONT000003466	4	2329	Known	Known	None	4
3415	3467	PF3D7_1211500	PF3D7_1211500.1	TALONG000003415	TALONT000003467	1	2255	Known	Known	None	1
3417	3469	PF3D7_1211700	PF3D7_1211700.1	TALONG000003417	TALONT000003469	4	3904	Known	Known	None	12
3418	3470	PF3D7_1211800	PF3D7_1211800.1	TALONG000003418	TALONT000003470	2	2355	Known	Known	None	26
3419	3471	PF3D7_1211900	PF3D7_1211900.1	TALONG000003419	TALONT000003471	1	6137	Known	Known	None	5
3420	3472	PF3D7_1212000	PF3D7_1212000.1	TALONG000003420	TALONT000003472	3	1376	Known	Known	None	1
3421	3473	PF3D7_1212100	PF3D7_1212100.1	TALONG000003421	TALONT000003473	1	2281	Known	Known	None	10
3424	3476	PF3D7_1212400	PF3D7_1212400.1	TALONG000003424	TALONT000003476	1	1546	Known	Known	None	2
3426	3478	PF3D7_1212600	PF3D7_1212600.1	TALONG000003426	TALONT000003478	4	935	Known	Known	None	4
3427	3479	PF3D7_1212700	PF3D7_1212700.1	TALONG000003427	TALONT000003479	1	7171	Known	Known	None	11
3428	3480	PF3D7_1212800	PF3D7_1212800.1	TALONG000003428	TALONT000003480	1	2871	Known	Known	None	7
3429	3481	PF3D7_1212900	PF3D7_1212900.1	TALONG000003429	TALONT000003481	1	5429	Known	Known	None	3
3434	3486	PF3D7_1213600	PF3D7_1213600.1	TALONG000003434	TALONT000003486	1	1660	Known	Known	None	1
3435	3487	PF3D7_1213700	PF3D7_1213700.1	TALONG000003435	TALONT000003487	3	1053	Known	Known	None	3
3436	3488	PF3D7_1213800	PF3D7_1213800.1	TALONG000003436	TALONT000003488	1	4049	Known	Known	None	1
3439	3491	PF3D7_1214100	PF3D7_1214100.1	TALONG000003439	TALONT000003491	4	4748	Known	Known	None	6
3444	3496	PF3D7_1214600	PF3D7_1214600.1	TALONG000003444	TALONT000003496	5	1230	Known	Known	None	1
3445	3497	PF3D7_1214700	PF3D7_1214700.1	TALONG000003445	TALONT000003497	1	1385	Known	Known	None	2
3448	3500	PF3D7_1215000	PF3D7_1215000.1	TALONG000003448	TALONT000003500	1	1442	Known	Known	None	6
3450	3502	PF3D7_1215200	PF3D7_1215200.1	TALONG000003450	TALONT000003502	1	1781	Known	Known	None	3
3451	3503	PF3D7_1215300	PF3D7_1215300.1	TALONG000003451	TALONT000003503	3	958	Known	Known	None	1
3454	3506	PF3D7_1215600	PF3D7_1215600.1	TALONG000003454	TALONT000003506	1	461	Known	Known	None	1
3457	3509	PF3D7_1215900	PF3D7_1215900.1	TALONG000003457	TALONT000003509	1	2608	Known	Known	None	2
3460	3512	PF3D7_1216200	PF3D7_1216200.1	TALONG000003460	TALONT000003512	5	2176	Known	Known	None	9
3461	3513	PF3D7_1216300	PF3D7_1216300.1	TALONG000003461	TALONT000003513	1	1518	Known	Known	None	1
3462	3514	PF3D7_1216400	PF3D7_1216400.1	TALONG000003462	TALONT000003514	1	3173	Known	Known	None	1
3463	3515	PF3D7_1216500	PF3D7_1216500.1	TALONG000003463	TALONT000003515	1	1867	Known	Known	None	6
3469	3522	PF3D7_1217200	PF3D7_1217200.1	TALONG000003469	TALONT000003522	1	3901	Known	Known	None	5
3470	3523	PF3D7_1217300	PF3D7_1217300.1	TALONG000003470	TALONT000003523	1	3776	Known	Known	None	3
3471	3524	PF3D7_1217400	PF3D7_1217400.1	TALONG000003471	TALONT000003524	1	3752	Known	Known	None	1
3472	3525	PF3D7_1217500	PF3D7_1217500.1	TALONG000003472	TALONT000003525	1	3229	Known	Known	None	5
3473	3526	PF3D7_1217600	PF3D7_1217600.1	TALONG000003473	TALONT000003526	1	897	Known	Known	None	1
3474	3527	PF3D7_1217700	PF3D7_1217700.1	TALONG000003474	TALONT000003527	1	2061	Known	Known	None	1
3475	3528	PF3D7_1217800	PF3D7_1217800.1	TALONG000003475	TALONT000003528	1	618	Known	Known	None	1
3477	3530	PF3D7_1218000	PF3D7_1218000.1	TALONG000003477	TALONT000003530	1	2266	Known	Known	None	1
3479	3532	PF3D7_1218200	PF3D7_1218200.1	TALONG000003479	TALONT000003532	3	7000	Known	Known	None	5
3480	3533	PF3D7_1218300	PF3D7_1218300.1	TALONG000003480	TALONT000003533	2	3668	Known	Known	None	1
